rank,moviename,meta_movie_name,release_date,total_score,num_crit,positive,mixed,negative,iscore,source,source_link,author,author_link,date,summary
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Philadelphia Inquirer,http://www.metacritic.com//publication/philadelphia-inquirer?filter=movies,Tirdad Derakhshani,http://www.metacritic.com//critic/tirdad-derakhshani?filter=movies,"Sep 22, 2016","This terrific film and its inspirational message have been filtered through an individualistic, American point of view, suggesting that anyone can make a better life for themselves if they are willing to work. And that's not the case everywhere."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,USA Today,http://www.metacritic.com//publication/usa-today?filter=movies,Brian Truitt,http://www.metacritic.com//critic/brian-truitt?filter=movies,"Sep 22, 2016","There is no lack of Disney-fied melodrama, for sure, yet Queen fights through all that with outstanding acting, deft filmmaking choices and the introduction of a new talent in Madina Nalwanga."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Slant Magazine,http://www.metacritic.com//publication/slant-magazine?filter=movies,Matt Brennan,http://www.metacritic.com//critic/matt-brennan?filter=movies,"Sep 22, 2016","The film is a mere fulfillment of familiar tropes, but it approaches sports movie's conventions with a light, funk-inflected touch."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,St. Louis Post-Dispatch,http://www.metacritic.com//publication/st-louis-post-dispatch?filter=movies,Calvin Wilson,http://www.metacritic.com//critic/calvin-wilson?filter=movies,"Sep 22, 2016",An inspiring but formulaic film about triumph over adversity.
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Boston Globe,http://www.metacritic.com//publication/boston-globe?filter=movies,Ty Burr,http://www.metacritic.com//critic/ty-burr?filter=movies,"Sep 22, 2016","Lupita Nyong’o (“12 Years a Slave”) finally gets a movie role worthy of her status as an Oscar winner. She isn’t hidden behind pixels, as in “Star Wars: The Force Awakens” or “The Jungle Book.” You can see her. She’s magnificent."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,The A.V. Club,http://www.metacritic.com//publication/the-av-club?filter=movies,Katie Rife,http://www.metacritic.com//critic/katie-rife?filter=movies,"Sep 21, 2016","In some ways, the more novel element is the film’s depiction of chess, which in Katwe is a popular sport on the level of football. And while that might seem unlikely, it’s accurate, at least in the wake of Mutesi’s success."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Chicago Sun-Times,http://www.metacritic.com//publication/chicago-sun-times?filter=movies,Richard Roeper,http://www.metacritic.com//critic/richard-roeper?filter=movies,"Sep 21, 2016","This still works as a solid Disney sports movie because of the remarkable story, Mira Nair’s energetic and uplifting direction, and one of the most endearing casts I’ve enjoyed in any movie this year."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,The Playlist,http://www.metacritic.com//publication/the-playlist?filter=movies,Gregory Ellwood,http://www.metacritic.com//critic/gregory-ellwood?filter=movies,"Sep 17, 2016","The picture is genuinely entertaining and moving, but the fact it even exists in the first place is something you simply cannot dismiss."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,RogerEbert.com,http://www.metacritic.com//publication/rogerebertcom?filter=movies,Brian Tallerico,http://www.metacritic.com//critic/brian-tallerico?filter=movies,"Sep 13, 2016","It seems unlikely that Phiona Mutesi ever imagined her life would one day be the subject of a Disney film. But she certainly learned that life is full of surprises. When it comes to movie surprises, Queen of Katwe is a truly pleasant one."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,70,ScreenCrush,http://www.metacritic.com//publication/screencrush?filter=movies,Erin Whitney,http://www.metacritic.com//critic/erin-whitney?filter=movies,"Sep 27, 2016","It shirks the typical Disney model of an untouchable, picturesque fantasy by telling a more grounded, human story coursing with love and earnestness."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,70,We Got This Covered,http://www.metacritic.com//publication/we-got-this-covered?filter=movies,Matt Donato,http://www.metacritic.com//critic/matt-donato?filter=movies,"Sep 22, 2016","Queen Of Katwe is pretty typical Disney magic, but dynamic performances add a little more oomph to Phiona Mutesi's amazing true story."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,70,Village Voice,http://www.metacritic.com//publication/village-voice?filter=movies,Bilge Ebiri,http://www.metacritic.com//critic/bilge-ebiri?filter=movies,"Sep 21, 2016","Nair's immersive, energetic style, combined with her talented cast's ability to invest even the most obvious lines with genuine feeling, gives Queen of Katwe a powerful clarity."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,70,Variety,http://www.metacritic.com//publication/variety?filter=movies,Geoff Berkshire,http://www.metacritic.com//critic/geoff-berkshire?filter=movies,"Sep 17, 2016",The film’s strongest assets are undoubtedly its actors.
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,63,New York Post,http://www.metacritic.com//publication/new-york-post?filter=movies,Sara Stewart,http://www.metacritic.com//critic/sara-stewart?filter=movies,"Sep 22, 2016","Sometimes, it’s enough to walk out of a film with your heart warmed — even if your brain’s still craving a little something more."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,63,Washington Post,http://www.metacritic.com//publication/washington-post?filter=movies,Stephanie Merry,http://www.metacritic.com//critic/stephanie-merry?filter=movies,"Sep 22, 2016","Subtlety isn’t the strong suit of Queen of Katwe. But beneath the hackneyed aphorisms, there’s a thrilling story worthy of our attention."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,60,Total Film,http://www.metacritic.com//publication/total-film?filter=movies,James Mottram,http://www.metacritic.com//critic/james-mottram?filter=movies,"Nov  2, 2016","While there’s sweetness, the big, sweeping emotions you hope for never quite arrive."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,60,The Hollywood Reporter,http://www.metacritic.com//publication/the-hollywood-reporter?filter=movies,Sheri Linden,http://www.metacritic.com//critic/sheri-linden?filter=movies,"Sep 17, 2016","Even with director Mira Nair’s typically vivid sense of place and the charismatic central performances by David Oyelowo, Lupita Nyong’o and a striking newcomer, the film hits every note of plucky positivity so squarely on the head that it leaves little room for audience involvement."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,58,Entertainment Weekly,http://www.metacritic.com//publication/entertainment-weekly?filter=movies,,,"Sep 20, 2016","Nyong’o’s gravitas is undercut by a script teeming with wooden platitudes, special lessons learned, and the overbaked dialogue of a Joan Crawford melodrama."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,58,Indiewire,http://www.metacritic.com//publication/indiewire?filter=movies,Eric Kohn,http://www.metacritic.com//critic/eric-kohn?filter=movies,"Sep 17, 2016",No amount of strong performances and good vibes can hide the sense that we’re just watching a paint-by-numbers routine. Nair puts so much effort into galvanizing the movie’s central figures that the slightest hints of conflict register as little more than an inconvenience.
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,50,Screen International,http://www.metacritic.com//publication/screen-international?filter=movies,Tim Grierson,http://www.metacritic.com//critic/tim-grierson?filter=movies,"Sep 17, 2016","Perhaps it’s simplistic to say that director Mira Nair has fashioned a good-looking but Disney-fied version of actual events, and yet the studio’s predictably uplifting-at-all-costs blandness slowly but methodically drains the material of its richness."
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,70,Variety,http://www.metacritic.com//publication/variety?filter=movies,Peter Debruge,http://www.metacritic.com//critic/peter-debruge?filter=movies,"Sep  7, 2016","Whether dangling characters off the edge of a cliff or zooming around Crusoe’s rickety wooden waterslide, the story is constantly on the go, launching objects and characters along the Z axis — and out over the audiences’ heads."
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,63,RogerEbert.com,http://www.metacritic.com//publication/rogerebertcom?filter=movies,Sheila O'Malley,http://www.metacritic.com//critic/sheila-omalley?filter=movies,"Sep  9, 2016","The film tries to pack in a little bit too much in its running time, and there isn't a comedic moment until well into the film, a strange choice in a movie for kids, but The Wild Life has its moments of charm, hilarity, and slapstick that worked really well."
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,60,The New York Times,http://www.metacritic.com//publication/the-new-york-times?filter=movies,Helen T. Verongos,http://www.metacritic.com//critic/helen-t-verongos?filter=movies,"Sep  8, 2016","The Wild Life is pretty to look at, with its skies and ocean, calm or stormy, and it has a driving soundtrack. But the story lacks that extra layer of complexity and meaning that parents can appreciate."
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,50,The Hollywood Reporter,http://www.metacritic.com//publication/the-hollywood-reporter?filter=movies,Jordan Mintzer,http://www.metacritic.com//critic/jordan-mintzer?filter=movies,"Sep  7, 2016","It’s all rather trite if easygoing entertainment aimed at the 6-and-under set, with A Turtle’s Tale creator Ben Stassen (credited as producer) and director Vincent Kesteloot delivering a colorful 3D adventure that lacks the sophistication of a Zootopia or Kung Fu Panda, but thankfully avoids some of their snark as well."
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,50,Los Angeles Times,http://www.metacritic.com//publication/los-angeles-times?filter=movies,Katie Walsh,http://www.metacritic.com//critic/katie-walsh?filter=movies,"Sep  7, 2016","The Wild Life is a family-friendly take on the story of Crusoe, with a twist, and kids no doubt will be drawn to the colorful animal characters, but there's a lack of emotional connection that makes the film just another cartoon flick, not a special favorite or animated classic."
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,40,New York Daily News,http://www.metacritic.com//publication/new-york-daily-news?filter=movies,Raakhee Mirchandani,http://www.metacritic.com//critic/raakhee-mirchandani?filter=movies,"Sep 14, 2016","Felines, too often maligned as conniving and sly, get no love in The Wild Life, a tale that's inspired by Robinson Crusoe and perpetuates dangerous kitty stereotypes. And that's the best part of the movie."
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,40,The Guardian,http://www.metacritic.com//publication/the-guardian?filter=movies,Mike McCahill,http://www.metacritic.com//critic/mike-mccahill?filter=movies,"Sep  7, 2016",Each helter-skelter turn throws up story and design elements you’ll have seen better programmed elsewhere.
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,40,Austin Chronicle,http://www.metacritic.com//publication/austin-chronicle?filter=movies,Steve Davis,http://www.metacritic.com//critic/steve-davis?filter=movies,"Sep  7, 2016",Any adult attending this film with a pre-K offspring may need to reassure the child afterward that little Tigger back home won’t devour him in his sleep. No kidding. They’re that scary. The Wild Life is an ailurophobe’s nightmare.
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,38,The Globe and Mail (Toronto),http://www.metacritic.com//publication/the-globe-and-mail-toronto?filter=movies,Andrew Parker,,"Sep  8, 2016","It’s dreadfully boring to anyone over the age of 4, but at least it isn’t trying to sell kids anything. I guess that’s a plus."
140,The Wild Life (2016),The Wild Life,"September 9, 2016",36,17,2,6,9,38,Boston Globe,http://www.metacritic.com//publication/boston-globe?filter=movies,Tom Russo,http://www.metacritic.com//critic/tom-russo?filter=movies,"Sep  8, 2016","The Wild Life, while pleasant, is just too flat to meet the challenge."
